108	6	1806
109	6	149
110	6	11273
111	6	7819
112	6	1153
113	6	1149
114	6	135
115	6	136
116	6	3473
117	6	3358
118	6	3475
119	6	3546
0	7	490
1	7	493
2	7	508
3	7	502
4	7	11431
5	7	11426
6	7	11422
7	7	11427
8	7	8440
9	7	8442
10	7	867
11	7	871
12	7	874
13	7	854
14	7	864
15	7	870
16	7	6866
17	7	6867
18	7	12432
19	7	6125
20	7	6136
21	7	6147
22	7	10518
23	7	14198
24	7	3999
25	7	14206
26	7	14193
27	7	9382
28	7	4523
29	7	4518
30	7	4519
31	7	4509
32	7	4511
33	7	4513
34	7	9503
35	7	9504
36	7	7843
37	7	7841
38	7	10305
39	7	624
40	7	9501
41	7	11855
42	7	7899
43	7	7896
44	7	7895
45	7	11854
46	7	4531
47	7	13391
48	7	12563
49	7	12567
50	7	12571
51	7	9560
52	7	8582
53	7	13785
54	7	8590
55	7	5212
56	7	478
57	7	465
58	7	4734
59	7	7553
60	7	4108
61	7	4110
62	7	4109
63	7	967
64	7	6166
65	7	731
66	7	4486
67	7	4480
68	7	4479
69	7	4478
70	7	4482
71	7	4489
72	7	4490
73	7	273
74	7	11688
75	7	11676
76	7	11692
77	7	11681
78	7	11678
79	7	11694
80	7	11683
81	7	11529
82	7	286
83	7	285
84	7	282
85	7	6696
86	7	6825
87	7	4007
88	7	10092
89	7	2298
90	7	2318
91	7	3553
92	7	1221
93	7	1225
94	7	1219
95	7	1217
96	7	1204
97	7	1207
98	7	1218
99	7	1220
100	7	1200
101	7	6897
102	7	5098
103	7	6159
104	7	13346
105	7	8533
106	7	8543
107	7	1812
108	7	131
109	7	7829
110	7	7834
111	7	4185
112	7	1136
113	7	1142
114	7	132
115	7	11867
116	7	11866
117	7	11852
118	7	3355
119	7	3540
0	8	498
1	8	494
2	8	504
3	8	491
4	8	6791
5	8	5529
6	8	5521
7	8	11429
8	8	8449
9	8	764
10	8	850
11	8	6995
12	8	863
13	8	861
14	8	860
15	8	873
16	8	6881
17	8	3884
18	8	12433
19	8	12434
20	8	6892
21	8	8469
22	8	6
23	8	13201
24	8	14203
25	8	3637
26	8	3659
27	8	10671
28	8	8319
29	8	4524
30	8	4521
31	8	4517
32	8	4510
33	8	4512
34	8	13966
35	8	13965
36	8	13967
37	8	13959
38	8	13961
39	8	13958
40	8	4500
41	8	7897
42	8	7898
43	8	7893
44	8	7894
45	8	8816
46	8	8834
47	8	8839
48	8	12575
49	8	12572
50	8	12573
51	8	12570
52	8	12564
53	8	12562
54	8	6666
55	8	5201
56	8	5217
57	8	5215
58	8	5216
59	8	5214
60	8	8711
61	8	8700
62	8	9135
63	8	6165
64	8	9133
65	8	6167
66	8	4496
67	8	4477
68	8	4484
69	8	4475
70	8	4498
71	8	4497
72	8	4493
73	8	276
74	8	11698
75	8	11689
76	8	11677
77	8	11693
78	8	11682
79	8	7583
80	8	5028
81	8	277
82	8	284
83	8	5953
84	8	6698
85	8	7975
86	8	4725
87	8	2211
88	8	2207
89	8	13927
90	8	6739
91	8	13916
92	8	1222
93	8	1223
94	8	2588
95	8	4004
96	8	1199
97	8	1213
98	8	6689
99	8	1247
100	8	114
101	8	13457
102	8	14003
103	8	8550
104	8	8549
105	8	8537
106	8	2087
107	8	1793
108	8	11268
109	8	7830
110	8	11272
111	8	11557
112	8	1146
113	8	1144
114	8	150
115	8	11591
116	8	3474
117	8	3548
118	8	3539
119	8	9123
0	9	497
1	9	499
2	9	501
3	9	495
4	9	752
5	9	763
6	9	5523
7	9	5543
8	9	10756
9	9	10755
10	9	856
11	9	851
12	9	862
13	9	857
14	9	872
15	9	6485
16	9	6482
17	9	12429
18	9	12437
19	9	12427
20	9	12428
21	9	6872
22	9	6887
23	9	6888
24	9	6876
25	9	4145
26	9	7848
27	9	8430
28	9	6256
29	9	9401
30	9	9392
31	9	4522
32	9	4516
33	9	13978
34	9	13977
35	9	12356
36	9	13964
37	9	13963
38	9	13960
39	9	13962
40	9	1999
41	9	4499
42	9	9830
43	9	12146
44	9	8389
45	9	8368
46	9	12112
47	9	10325
48	9	8838
49	9	12574
50	9	12566
51	9	12565
52	9	10319
53	9	10323
54	9	11609
55	9	11622
56	9	2497
57	9	1678
58	9	9834
59	9	11779
60	9	8709
61	9	8720
62	9	8716
63	9	8722
64	9	8725
65	9	12859
66	9	4474
67	9	4495
68	9	4491
69	9	4483
70	9	4487
71	9	4476
72	9	4494
73	9	4537
74	9	611
75	9	2365
76	9	12753
77	9	14133
78	9	2366
79	9	807
80	9	805
81	9	13295
82	9	2168
83	9	2167
84	9	397
85	9	7983
86	9	7382
87	9	2217
88	9	4011
89	9	13926
90	9	13915
91	9	185
92	9	6690
93	9	186
94	9	4008
95	9	11288
96	9	2313
97	9	447
98	9	13272
99	9	13284
100	9	13790
101	9	11275
102	9	5099
103	9	558
104	9	8548
105	9	8539
106	9	1794
107	9	11841
108	9	11271
109	9	11270
110	9	6735
111	9	2903
112	9	2914
113	9	6754
114	9	2203
115	9	3542
116	9	3544
117	9	3545
118	9	4819
119	9	3519
0	10	589
1	10	7916
2	10	500
3	10	7919
4	10	756
5	10	757
6	10	9698
7	10	3890
8	10	10759
9	10	10752
10	10	8325
11	10	750
12	10	11408
13	10	4162
14	10	1042
15	10	11571
16	10	11573
17	10	12402
18	10	12431
19	10	12438
20	10	12430
21	10	6883
22	10	6879
23	10	6886
24	10	6873
25	10	6885
26	10	9563
27	10	7846
28	10	7845
29	10	7844
30	10	8330
31	10	6661
32	10	6656
33	10	3883
34	10	12354
35	10	13973
36	10	13976
37	10	13974
38	10	13975
39	10	1626
40	10	907
41	10	8817
42	10	12153
43	10	12880
44	10	12779
45	10	9811
46	10	9818
47	10	12024
48	10	1673
49	10	6954
50	10	6973
51	10	10326
52	10	10316
53	10	10330
54	10	10322
55	10	5207
56	10	5208
57	10	12514
58	10	13155
59	10	8703
60	10	8714
61	10	8718
62	10	8707
63	10	12862
64	10	12213
65	10	12125
66	10	8845
67	10	893
68	10	7056
69	10	7059
70	10	7060
71	10	7053
72	10	11853
73	10	7098
74	10	10205
75	10	892
76	10	804
77	10	4039
78	10	12327
79	10	806
80	10	10290
81	10	13286
82	10	8421
83	10	3554
84	10	4029
85	10	3566
86	10	3573
87	10	2714
88	10	2758
89	10	13925
90	10	4005
91	10	3998
92	10	6693
93	10	6161
94	10	3699
95	10	9517
96	10	1728
97	10	13276
98	10	1719
99	10	5260
100	10	5254
101	10	13139
102	10	6142
103	10	5095
104	10	10193
105	10	10268
106	10	7839
107	10	7828
108	10	7818
109	10	9137
110	10	4193
111	10	4192
112	10	6761
113	10	4186
114	10	2218
115	10	3543
116	10	3499
117	10	3516
118	10	3517
119	10	3502
0	11	2877
1	11	7918
2	11	7915
3	11	8219
4	11	760
5	11	765
6	11	766
7	11	9699
8	11	5532
9	11	3888
10	11	5614
11	11	5581
12	11	5514
13	11	5736
14	11	751
15	11	566
16	11	1671
17	11	10532
18	11	12440
19	11	12439
20	11	12441
21	11	6868
22	11	6882
23	11	6871
24	11	6875
25	11	6884
26	11	3902
27	11	12143
28	11	9564
29	11	8337
30	11	3994
31	11	6654
32	11	12358
33	11	4049
34	11	12145
35	11	12557
36	11	8427
37	11	13954
38	11	13980
39	11	13972
40	11	13969
41	11	13971
42	11	13086
43	11	7742
44	11	12746
45	11	12624
46	11	12068
47	11	8835
48	11	8826
49	11	6970
50	11	10310
51	11	10327
52	11	10321
53	11	10315
54	11	10311
55	11	5209
56	11	6682
57	11	6678
58	11	6676
59	11	13163
60	11	4732
61	11	8705
62	11	13153
63	11	11979
64	11	6968
65	11	8862
66	11	8846
67	11	2333
68	11	7064
69	11	7067
70	11	7066
71	11	7072
72	11	6460
73	11	7090
74	11	7096
75	11	12283
76	11	7963
77	11	3549
78	11	5914
79	11	6463
80	11	7073
81	11	402
82	11	7973
83	11	7976
84	11	7971
85	11	7968
86	11	13923
87	11	13922
88	11	13920
89	11	13917
90	11	183
91	11	14146
92	11	1202
93	11	3700
94	11	7723
95	11	13273
96	11	1716
97	11	1724
98	11	1718
99	11	5261
100	11	5259
101	11	5250
102	11	5252
103	11	8545
104	11	8547
105	11	11267
106	11	7835
107	11	7837
108	11	9138
109	11	4190
110	11	6737
111	11	6755
112	11	6756
113	11	4195
114	11	5334
115	11	3507
116	11	3518
117	11	3509
118	11	3511
119	11	4538
0	12	188
1	12	5016
2	12	7917
3	12	755
4	12	761
5	12	759
6	12	767
7	12	9013
8	12	3889
9	12	8735
10	12	5492
11	12	5647
12	12	5547
13	12	5669
14	12	5703
15	12	749
16	12	3893
17	12	7853
18	12	7854
19	12	579
20	12	7855
21	12	483
22	12	6870
23	12	6878
24	12	6889
25	12	6890
26	12	1675
27	12	2420
28	12	8945
29	12	8940
30	12	3216
31	12	5530
32	12	8
33	12	11713
34	12	12144
35	12	1334
36	12	12154
37	12	9745
38	12	13956
39	12	13955
40	12	7744
41	12	13970
42	12	1618
43	12	13085
44	12	2113
45	12	12591
46	12	12668
47	12	12691
48	12	6956
49	12	9395
50	12	10320
51	12	10318
52	12	10309
53	12	10307
54	12	10312
55	12	6683
56	12	6672
57	12	6677
58	12	6675
59	12	6674
60	12	12046
61	12	5429
62	12	13147
63	12	6975
64	12	6972
65	12	6965
66	12	8859
67	12	8849
68	12	7062
69	12	7070
70	12	7055
71	12	7083
72	12	7093
73	12	14134
74	12	12282
75	12	7964
76	12	7960
77	12	7977
78	12	2150
79	12	6462
80	12	12329
81	12	9258
82	12	9269
83	12	7966
84	12	7984
85	12	7970
86	12	3567
87	12	3574
88	12	5858
89	12	13918
90	12	3572
91	12	9523
92	12	9522
93	12	6141
94	12	5397
95	12	1729
96	12	1717
97	12	14267
98	12	13300
99	12	13303
100	12	5257
101	12	5253
102	12	5249
103	12	5248
104	12	14002
105	12	7838
106	12	7833
107	12	10265
108	12	6757
109	12	6759
110	12	6745
111	12	6746
112	12	6753
113	12	11535
114	12	3515
115	12	3500
116	12	3501
117	12	3505
118	12	3512
119	12	1735
0	13	157
1	13	485
2	13	1676
3	13	762
4	13	754
5	13	753
6	13	773
7	13	772
8	13	8221
9	13	9935
10	13	5531
11	13	7640
12	13	9724
13	13	2814
14	13	1118
15	13	5498
16	13	13829
17	13	12134
18	13	3894
19	13	2606
20	13	10473
21	13	10468
22	13	8387
23	13	6877
24	13	12436
25	13	6874
26	13	12
27	13	12380
28	13	3306
29	13	12056
30	13	12561
31	13	12558
32	13	9749
33	13	9760
34	13	7705
35	13	12424
36	13	11746
37	13	14084
38	13	13981
39	13	12151
40	13	12871
41	13	1612
42	13	12873
43	13	8831
44	13	8811
45	13	8829
46	13	8822
47	13	12713
48	13	11768
49	13	9398
50	13	1772
51	13	10329
52	13	10314
53	13	10328
54	13	12414
55	13	6673
56	13	6667
57	13	6670
58	13	6679
59	13	5206
60	13	12973
61	13	11846
62	13	11924
63	13	13138
64	13	10667
65	13	10669
66	13	10665
67	13	925
68	13	869
69	13	10342
70	13	5428
71	13	979
72	13	965
73	13	974
74	13	2369
75	13	2371
76	13	9378
77	13	9377
78	13	396
79	13	6186
80	13	401
81	13	9369
82	13	9358
83	13	9302
84	13	9313
85	13	2309
86	13	184
87	13	14124
88	13	3996
89	13	9533
90	13	9532
91	13	9521
92	13	9514
93	13	4001
94	13	10091
95	13	780
96	13	1715
97	13	13299
98	13	13290
99	13	5747
100	13	5592
101	13	5714
102	13	5681
103	13	5625
104	13	11281
105	13	11293
106	13	11276
107	13	6742
108	13	6743
109	13	6750
110	13	6751
111	13	6748
112	13	6752
113	13	3966
114	13	3508
115	13	3504
116	13	3510
117	13	3520
118	13	3506
119	13	4533
0	14	9713
1	14	5012
2	14	1945
3	14	7245
4	14	12947
5	14	748
6	14	770
7	14	768
8	14	8222
9	14	5537
10	14	10400
11	14	1926
12	14	1923
13	14	1349
14	14	5143
15	14	583
16	14	598
17	14	8220
18	14	11420
19	14	12705
20	14	7851
21	14	12686
22	14	12469
23	14	12446
24	14	1550
25	14	7568
26	14	10040
27	14	8429
28	14	4157
29	14	12559
30	14	12555
31	14	12556
32	14	7856
33	14	932
34	14	11054
35	14	14087
36	14	12148
37	14	12149
38	14	12152
39	14	13983
40	14	13982
41	14	12877
42	14	12875
43	14	8818
44	14	8827
45	14	8837
46	14	8815
47	14	8828
48	14	6966
49	14	6962
50	14	734
51	14	12970
52	14	635
53	14	10308
54	14	5509
55	14	10317
56	14	6671
57	14	9070
58	14	12975
59	14	12976
60	14	6468
61	14	6707
62	14	11332
63	14	10666
64	14	10664
65	14	9381
66	14	12278
67	14	7962
68	14	7981
69	14	880
70	14	970
71	14	977
72	14	972
73	14	978
74	14	975
75	14	964
76	14	7552
77	14	8866
78	14	6453
79	14	3552
80	14	399
81	14	9324
82	14	9291
83	14	9402
84	14	9280
85	14	9391
86	14	2725
87	14	3555
88	14	14135
89	14	7879
90	14	721
91	14	837
92	14	10964
93	14	6156
94	14	4000
95	14	4010
96	14	3560
97	14	11660
98	14	11665
99	14	5525
100	14	5558
101	14	1472
102	14	2825
103	14	3537
104	14	3538
105	14	11282
106	14	11292
107	14	4179
108	14	6744
109	14	6760
110	14	6749
111	14	11546
112	14	1248
113	14	5330
114	14	3963
115	14	3521
116	14	3513
117	14	1132
118	14	3968
119	14	1138
0	15	5006
1	15	486
2	15	1944
3	15	1931
4	15	1929
5	15	189
6	15	771
7	15	8225
8	15	8226
9	15	8228
10	15	8223
11	15	1921
12	15	1933
13	15	5155
14	15	5151
15	15	5150
16	15	5148
17	15	10558
18	15	1548
19	15	1537
20	15	11419
21	15	11343
22	15	5481
23	15	6998
24	15	2625
25	15	6484
26	15	127
27	15	10021
28	15	5229
29	15	565
30	15	12560
31	15	8384
32	15	14008
33	15	12672
34	15	948
35	15	799
36	15	13591
37	15	13613
38	15	11868
39	15	14088
40	15	12664
41	15	13984
42	15	9469
43	15	9435
44	15	14083
45	15	8820
46	15	8832
47	15	8819
48	15	8824
49	15	6960
50	15	6959
51	15	629
52	15	634
53	15	633
54	15	14109
55	15	1069
56	15	800
57	15	12136
58	15	11880
59	15	1000
60	15	1004
61	15	1005
62	15	11330
63	15	8868
64	15	5947
65	15	12277
66	15	12276
67	15	7961
68	15	7965
69	15	2498
70	15	808
71	15	983
72	15	981
73	15	971
74	15	976
75	15	5850
76	15	5856
77	15	612
78	15	9122
79	15	2555
80	15	7978
81	15	9335
82	15	8000
83	15	9347
84	15	9380
85	15	7045
86	15	1414
87	15	1252
88	15	5891
89	15	6694
90	15	7892
91	15	7883
92	15	7889
93	15	7831
94	15	2783
95	15	11651
96	15	11661
97	15	11666
98	15	11671
99	15	11652
100	15	1471
101	15	11667
102	15	3522
103	15	3527
104	15	3533
105	15	2925
106	15	11289
107	15	11277
108	15	4187
109	15	4182
110	15	4183
111	15	4189
112	15	1292
113	15	3965
114	15	3970
115	15	1130
116	15	1147
117	15	1150
118	15	3967
119	15	1237
0	16	12637
1	16	5018
2	16	10874
3	16	6438
4	16	1930
5	16	6918
6	16	8240
7	16	8241
8	16	8227
9	16	8242
10	16	8230
11	16	10488
12	16	7852
13	16	5140
14	16	5156
15	16	5159
16	16	5142
17	16	10857
18	16	9425
19	16	1539
20	16	4604
21	16	4609
22	16	4601
23	16	4605
24	16	4610
25	16	10401
26	16	1549
27	16	1540
28	16	1538
29	16	4646
30	16	8382
31	16	8383
32	16	12677
33	16	13424
34	16	6996
35	16	1917
36	16	13602
37	16	13458
38	16	12653
39	16	8375
40	16	13469
41	16	13997
42	16	13985
43	16	1599
44	16	1591
45	16	11791
46	16	8821
47	16	8813
48	16	8812
49	16	11835
50	16	6963
51	16	631
52	16	630
53	16	632
54	16	1036
55	16	1080
56	16	1047
57	16	6814
58	16	391
59	16	10010
60	16	4038
61	16	1006
62	16	9388
63	16	3557
64	16	5936
65	16	12275
66	16	12274
67	16	12279
68	16	12281
69	16	818
70	16	811
71	16	809
72	16	813
73	16	817
74	16	815
75	16	963
76	16	5855
77	16	6464
78	16	6461
79	16	10061
80	16	4100
81	16	7999
82	16	8001
83	16	6702
84	16	7042
85	16	7041
86	16	1436
87	16	1392
88	16	5880
89	16	5869
90	16	7884
91	16	7886
92	16	7888
93	16	7832
94	16	1129
95	16	7128
96	16	11655
97	16	2858
98	16	11654
99	16	11653
100	16	1476
101	16	3526
102	16	3524
103	16	3528
104	16	3534
105	16	11283
106	16	11279
107	16	3170
108	16	11290
109	16	4181
