0	0.0000000000	0.0580498866
0	0.0580498866	0.0812698413
0	0.1393197279	0.0696598639
0	0.2089795918	0.3366893424
0	0.5456689342	0.0812698413
0	0.6269387755	0.1393197279
0	0.7662585034	0.7082086168
0	1.4744671202	0.0812698413
0	1.5557369615	0.7198185941
0	2.2755555556	0.5340589569
0	2.8096145125	0.0464399093
0	2.8560544218	0.0464399093
0	2.9024943311	0.0464399093
0	2.9489342404	0.0928798186
0	3.0418140590	0.2205895692
0	3.2624036281	0.0580498866
0	3.3204535147	0.7430385488
0	4.0634920635	0.1160997732
0	4.1795918367	0.0812698413
0	4.2608616780	0.1044897959
0	4.3653514739	0.1044897959
0	4.4698412698	0.1160997732
0	4.5859410431	0.1277097506
0	4.7136507937	0.1160997732
0	4.8297505669	0.1277097506
0	4.9574603175	0.1277097506
0	5.0851700680	0.0464399093
0	5.1316099773	0.1277097506
0	5.2593197279	0.1277097506
0	5.3870294785	0.1160997732
0	5.5031292517	0.1277097506
0	5.6308390023	0.1277097506
0	5.7585487528	0.0696598639
0	5.8282086168	0.0580498866
0	5.8862585034	0.0464399093
0	5.9326984127	0.0580498866
0	5.9907482993	0.1277097506
0	6.1184580499	0.1625396825
0	6.2809977324	0.0580498866
0	6.3390476190	0.0580498866
0	6.3970975057	0.1277097506
0	6.5248072562	0.0580498866
0	6.5828571429	0.0464399093
0	6.6292970522	0.0464399093
0	6.6757369615	0.0580498866
0	6.7337868481	0.0580498866
0	6.7918367347	0.2554195011
0	7.0472562358	0.6501587302
0	7.6974149660	0.0580498866
0	7.7554648526	0.7894784580
0	8.5449433107	0.0464399093
0	8.5913832200	0.0580498866
0	8.6494331066	0.0580498866
0	8.7074829932	0.2321995465
0	8.9396825397	0.0928798186
0	9.0325623583	0.1857596372
0	9.2183219955	0.2321995465
0	9.4505215420	0.0580498866
0	9.5085714286	0.0464399093
0	9.5550113379	0.2438095238
0	9.7988208617	0.0464399093
0	9.8452607710	0.0464399093
0	9.8917006803	0.0464399093
0	9.9381405896	0.0580498866
0	9.9961904762	0.2321995465
0	10.2283900227	0.1160997732
0	10.3444897959	0.2438095238
0	10.5882993197	0.1741496599
0	10.7624489796	0.0464399093
